id,last_scraped,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,host_is_superhost,instant_bookable,number_of_reviews,review_scores_rating,availability_365,calculated_host_listings_count
3230315,2023-12-14,Downtown,49.28886,-123.12616,Entire home/apt,2,1 bath,1,$93.00,30,FALSE,FALSE,3,4.67,16,33
3241017,2023-12-14,Downtown,49.2782,-123.10575,Entire home/apt,2,1 bath,1,NA,3,TRUE,FALSE,146,4.95,0,1
3248971,2023-12-14,West End,49.28719,-123.12856,Entire home/apt,1,1 bath,1,$73.00,30,FALSE,FALSE,2,5,42,33
3258141,2023-12-14,Kitsilano,49.27197,-123.17999,Entire home/apt,5,1.5 baths,4,NA,7,FALSE,FALSE,5,4.4,0,1
3302983,2023-12-14,Downtown,49.29004,-123.12665,Entire home/apt,2,1 bath,1,NA,60,FALSE,FALSE,1,5,0,33
3309313,2023-12-14,Downtown,49.27899,-123.12156,Entire home/apt,6,2 baths,3,$385.00,30,TRUE,FALSE,4,4.5,365,41
3331054,2023-12-13,Hastings-Sunrise,49.28488,-123.02993,Entire home/apt,2,1 bath,1,$84.00,30,TRUE,FALSE,96,4.83,152,1
3340865,2023-12-14,Dunbar Southlands,49.2472936,-123.1706461,Entire home/apt,3,1 bath,2,$108.00,2,TRUE,FALSE,19,5,0,1
3342823,2023-12-13,Kitsilano,49.26769548861046,-123.15297966446786,Entire home/apt,4,1 bath,1,$275.00,2,FALSE,FALSE,116,4.55,269,1
3379799,2023-12-14,Kitsilano,49.26214586003144,-123.18029817007611,Entire home/apt,8,2 baths,6,$681.00,4,FALSE,FALSE,7,4.86,41,1
3379810,2023-12-14,Hastings-Sunrise,49.27402,-123.054,Entire home/apt,5,2 baths,3,NA,3,FALSE,FALSE,8,5,0,1
3415750,2023-12-14,West End,49.28374,-123.12267,Entire home/apt,2,1 bath,1,$125.00,30,TRUE,FALSE,103,4.68,316,1
3425973,2023-12-13,Kitsilano,49.27523,-123.1524,Entire home/apt,3,2.5 baths,2,$234.00,7,TRUE,FALSE,18,4.67,55,1
3430102,2023-12-14,Renfrew-Collingwood,49.23322,-123.02764,Private room,2,1 bath,1,NA,4,FALSE,FALSE,4,5,0,1
3458717,2023-12-14,Kitsilano,49.26867,-123.16656,Entire home/apt,6,4.5 baths,3,$394.00,1,FALSE,FALSE,125,4.77,263,3
3479638,2023-12-13,Renfrew-Collingwood,49.24559,-123.04974,Private room,1,1 shared bath,1,$90.00,30,FALSE,TRUE,29,4.55,240,5
3534949,2023-12-13,Dunbar Southlands,49.25782,-123.20131,Private room,3,1.5 baths,1,$126.00,3,FALSE,FALSE,100,4.76,89,1
3563108,2023-12-14,Downtown Eastside,49.27928,-123.07949,Private room,2,1 private bath,1,$95.00,2,FALSE,TRUE,449,4.83,0,1
3577737,2023-12-14,Hastings-Sunrise,49.27021,-123.03816,Entire home/apt,2,1 bath,1,$150.00,1,TRUE,FALSE,249,4.77,0,1
3594666,2023-12-14,Downtown,49.27656,-123.11813,Entire home/apt,4,1 bath,2,$452.00,30,TRUE,FALSE,12,4.42,365,5
3621849,2023-12-14,Hastings-Sunrise,49.29169,-123.05097,Entire home/apt,10,3 baths,5,$414.00,1,TRUE,FALSE,201,4.75,0,2
3629071,2023-12-13,Grandview-Woodland,49.27198,-123.0681,Entire home/apt,2,1 bath,1,$130.00,2,TRUE,FALSE,711,4.92,226,1
3638973,2023-12-13,Renfrew-Collingwood,49.24389,-123.0485,Private room,2,1 shared bath,1,$137.00,30,FALSE,FALSE,24,4.29,270,5
3678827,2023-12-14,Downtown,49.27514,-123.12373,Entire home/apt,4,2 baths,2,$380.00,90,FALSE,FALSE,0,NA,362,1
3678989,2023-12-14,Grandview-Woodland,49.27166,-123.06616,Entire home/apt,4,1 bath,2,$121.00,2,TRUE,TRUE,344,4.77,0,1
3679016,2023-12-14,Grandview-Woodland,49.27412,-123.07405,Entire home/apt,2,1 bath,1,NA,3,FALSE,FALSE,96,4.97,0,1
3742414,2023-12-13,West Point Grey,49.26013,-123.1891,Entire home/apt,5,1.5 baths,4,$185.00,2,TRUE,FALSE,202,4.71,273,1
3766620,2023-12-14,Kitsilano,49.26268,-123.14881,Entire home/apt,2,1 bath,2,NA,7,FALSE,FALSE,32,4.41,0,1
3803319,2023-12-14,Mount Pleasant,49.25725,-123.08369,Entire home/apt,6,2 baths,4,$199.00,4,FALSE,FALSE,64,4.83,0,1
3811719,2023-12-14,Downtown,49.28873,-123.12582,Entire home/apt,2,1 bath,1,$88.00,30,FALSE,FALSE,3,5,13,33
3812348,2023-12-13,Riley Park,49.2357,-123.10428,Private room,2,1 private bath,1,$85.00,3,TRUE,FALSE,765,4.93,72,1
3829365,2023-12-13,Grandview-Woodland,49.26998,-123.06769,Entire home/apt,2,1 bath,1,$95.00,1,TRUE,FALSE,650,4.8,37,1
3857478,2023-12-14,West End,49.2852,-123.13391,Entire home/apt,3,1 bath,2,$141.00,30,FALSE,FALSE,201,4.85,71,1
3859085,2023-12-13,Mount Pleasant,49.26037,-123.10503,Private room,1,1 private bath,1,$104.00,3,TRUE,FALSE,467,4.98,279,1
3888379,2023-12-14,Grandview-Woodland,49.26756,-123.06667,Entire home/apt,4,1 bath,2,$155.00,4,TRUE,FALSE,74,4.65,40,2
3902807,2023-12-14,Kitsilano,49.2649,-123.16641,Entire home/apt,4,2 baths,2,$395.00,30,FALSE,FALSE,0,NA,144,1
3971726,2023-12-14,Downtown,49.28169,-123.11802,Entire home/apt,2,1 bath,2,$98.00,30,FALSE,FALSE,212,4.92,0,1
3994011,2023-12-13,West End,49.29236,-123.13936,Entire home/apt,2,1 bath,1,$80.00,30,FALSE,FALSE,12,4.83,37,33
4054111,2023-12-13,Mount Pleasant,49.25886,-123.10898,Entire home/apt,4,2 baths,3,$321.00,2,TRUE,FALSE,251,4.96,220,1
4075378,2023-12-13,Downtown,49.27399,-123.12399,Entire home/apt,2,1 bath,1,$120.00,30,FALSE,FALSE,106,4.65,364,1
4104870,2023-12-13,Grandview-Woodland,49.2719668,-123.0706379,Entire home/apt,5,1 bath,3,$138.00,5,TRUE,FALSE,109,4.72,360,3
4118193,2023-12-14,Downtown,49.28063,-123.12652,Entire home/apt,4,1 bath,2,$542.00,1,TRUE,FALSE,0,NA,361,1
4120301,2023-12-14,Downtown,49.27949,-123.10711,Entire home/apt,5,2 baths,2,$169.00,30,FALSE,FALSE,18,4.39,364,13
4137579,2023-12-14,Grandview-Woodland,49.27585,-123.06803,Entire home/apt,2,1 bath,1,$229.00,3,FALSE,FALSE,121,4.84,356,1
4145030,2023-12-13,Killarney,49.22826,-123.03193,Private room,2,1 private bath,1,$153.00,2,TRUE,FALSE,35,4.57,365,5
4179637,2023-12-14,Downtown,49.27429,-123.12966,Private room,2,1 private bath,1,NA,2,TRUE,TRUE,61,4.98,0,1
4225233,2023-12-14,West End,49.28409,-123.12462,Entire home/apt,2,1 bath,1,$123.00,30,TRUE,FALSE,63,4.84,346,1
4244379,2023-12-14,Downtown Eastside,49.28109,-123.10671,Entire home/apt,3,1 bath,2,$148.00,2,FALSE,FALSE,450,4.87,0,1
4256725,2023-12-13,Hastings-Sunrise,49.28675,-123.04766,Entire home/apt,2,1 bath,1,$132.00,2,TRUE,FALSE,70,4.91,76,1
4318059,2023-12-14,Downtown,49.27707,-123.11507,Entire home/apt,2,1 bath,2,$200.00,182,FALSE,FALSE,21,4.95,365,2
4348412,2023-12-14,Kitsilano,49.2669,-123.16656,Entire home/apt,4,1 bath,2,NA,3,FALSE,FALSE,340,4.86,0,1
4377155,2023-12-14,Kensington-Cedar Cottage,49.25595,-123.07807,Entire home/apt,5,2 baths,3,NA,5,FALSE,FALSE,38,4.87,0,1
4395511,2023-12-14,Renfrew-Collingwood,49.23695,-123.03251,Private room,2,1 bath,1,$55.00,4,TRUE,FALSE,306,4.82,0,2
4404431,2023-12-14,Kitsilano,49.26184,-123.14763,Entire home/apt,8,2.5 baths,4,NA,5,FALSE,FALSE,12,5,0,1
4418911,2023-12-14,Kitsilano,49.27351,-123.15035,Entire home/apt,2,1 bath,1,$140.00,28,FALSE,FALSE,31,4.9,0,1
4465068,2023-12-13,Kitsilano,49.27487,-123.14964,Entire home/apt,5,2.5 baths,3,$675.00,2,TRUE,FALSE,28,4.89,88,1
4465400,2023-12-14,Kitsilano,49.27315,-123.16093,Entire home/apt,8,3.5 baths,4,$543.00,4,FALSE,FALSE,42,4.98,6,1
4493377,2023-12-13,Kitsilano,49.26137,-123.16982,Entire home/apt,4,1 bath,2,$155.00,30,TRUE,FALSE,117,4.85,161,1
4495075,2023-12-14,West End,49.287994384765625,-123.12734985351562,Entire home/apt,2,1 bath,1,$115.00,30,FALSE,FALSE,0,NA,70,1
4510264,2023-12-14,Hastings-Sunrise,49.27216,-123.04006,Entire home/apt,7,2 baths,4,NA,3,FALSE,FALSE,12,4.92,0,2
4568364,2023-12-14,West Point Grey,49.26424,-123.20055,Entire home/apt,6,1 bath,4,$156.00,2,TRUE,FALSE,314,4.75,0,1
4588807,2023-12-13,Mount Pleasant,49.27186,-123.10121,Private room,2,1 shared bath,1,$225.00,30,FALSE,FALSE,73,4.88,364,2
4624838,2023-12-13,Mount Pleasant,49.26041,-123.09035,Private room,2,1 private bath,1,$79.00,5,TRUE,FALSE,237,4.75,71,2
4630113,2023-12-14,Renfrew-Collingwood,49.2346,-123.02652,Entire home/apt,2,1 bath,1,$100.00,35,FALSE,FALSE,15,5,7,1
4637856,2023-12-13,Grandview-Woodland,49.28111,-123.07293,Entire home/apt,4,2 baths,1,$110.00,30,FALSE,FALSE,9,5,144,1
4659229,2023-12-13,Riley Park,49.25107,-123.1025,Entire home/apt,2,1 bath,1,$125.00,4,TRUE,FALSE,187,4.75,250,1
4679955,2023-12-13,Kitsilano,49.26329,-123.18427,Entire home/apt,8,1.5 baths,3,$250.00,31,FALSE,FALSE,82,4.88,133,1
4694785,2023-12-14,Downtown,49.27856,-123.125,Entire home/apt,4,1 bath,1,NA,6,FALSE,FALSE,3,4.67,0,1
4699429,2023-12-13,Renfrew-Collingwood,49.24808,-123.03588,Private room,1,1 shared bath,1,$65.00,31,FALSE,FALSE,5,4.8,50,5
4701041,2023-12-13,Renfrew-Collingwood,49.24869,-123.03572,Private room,1,1 shared bath,1,$65.00,31,FALSE,FALSE,2,4.5,134,5
4701190,2023-12-14,Renfrew-Collingwood,49.24961,-123.03755,Entire home/apt,2,1 bath,2,$150.00,31,FALSE,FALSE,12,4.83,135,5
4747128,2023-12-14,Downtown,49.27469,-123.13217,Entire home/apt,4,1.5 baths,2,$363.00,4,TRUE,FALSE,171,4.96,181,1
4787924,2023-12-14,Kensington-Cedar Cottage,49.25244,-123.0623,Entire home/apt,2,1 bath,1,$85.00,30,TRUE,FALSE,156,4.91,163,1
4849995,2023-12-14,Downtown,49.27147,-123.12661,Entire home/apt,4,2 baths,2,$250.00,30,TRUE,FALSE,18,5,181,8
4856515,2023-12-13,Riley Park,49.24027,-123.10221,Private room,1,1 shared bath,1,$100.00,5,FALSE,FALSE,67,4.61,254,2
4888430,2023-12-13,Mount Pleasant,49.261467,-123.082291,Entire home/apt,2,1 bath,1,$102.00,3,TRUE,FALSE,516,4.92,142,1
4902682,2023-12-14,Grandview-Woodland,49.27315,-123.06846,Entire home/apt,8,2 baths,3,$425.00,12,FALSE,FALSE,20,4.85,49,1
4924996,2023-12-14,Grandview-Woodland,49.27517,-123.06581,Entire home/apt,6,1.5 baths,4,$185.00,2,FALSE,FALSE,20,4.65,349,2
4942126,2023-12-14,Fairview,49.26616,-123.12985,Private room,2,1 private bath,1,$95.00,3,FALSE,FALSE,143,4.94,156,2
4995055,2023-12-14,Riley Park,49.24531,-123.09533,Entire home/apt,2,1 bath,1,$81.00,30,TRUE,FALSE,58,4.83,0,3
5005722,2023-12-13,West Point Grey,49.25965,-123.20512,Entire home/apt,6,1 bath,3,$411.00,4,TRUE,FALSE,134,4.9,251,1
5089343,2023-12-14,West End,49.28165,-123.12841,Private room,2,1 shared bath,2,NA,2,FALSE,FALSE,73,4.97,0,1
5104748,2023-12-14,Shaughnessy,49.23843039799316,-123.15372381359336,Private room,2,1 private bath,1,$75.00,1,FALSE,TRUE,27,4.93,364,4
5104965,2023-12-14,Shaughnessy,49.2384864,-123.152607,Entire home/apt,2,1 bath,1,$88.00,1,FALSE,TRUE,40,4.83,351,4
5154272,2023-12-13,Downtown,49.27508,-123.12388,Entire home/apt,2,1 bath,1,$200.00,30,TRUE,FALSE,17,4.94,59,8
5154591,2023-12-14,Fairview,49.26106,-123.13975,Entire home/apt,2,1 bath,2,$307.00,2,FALSE,FALSE,6,5,0,1
5278749,2023-12-14,Mount Pleasant,49.2644,-123.09873,Entire home/apt,2,1 bath,1,NA,2,FALSE,FALSE,92,4.91,0,1
5315811,2023-12-13,Fairview,49.25872,-123.12185,Private room,2,1 private bath,1,$85.00,30,TRUE,FALSE,10,4.7,254,3
5347437,2023-12-14,Downtown,49.28045,-123.10871,Entire home/apt,3,1 bath,2,$157.00,2,FALSE,FALSE,301,4.43,327,2
5391067,2023-12-14,Downtown Eastside,49.28287,-123.09425,Entire home/apt,2,1 bath,2,NA,2,FALSE,FALSE,50,4.66,0,1
5415806,2023-12-14,Downtown,49.27841,-123.10815,Entire home/apt,3,1 bath,2,$125.00,31,FALSE,FALSE,6,4.17,179,2
5423637,2023-12-14,West End,49.2827,-123.1241,Entire home/apt,3,1 bath,2,$165.00,30,TRUE,FALSE,72,4.88,317,12
5439203,2023-12-13,Downtown,49.27638,-123.12394,Entire home/apt,2,1 bath,1,$118.00,30,TRUE,FALSE,166,4.91,251,3
5459210,2023-12-14,Mount Pleasant,49.25853,-123.08005,Entire home/apt,4,2 baths,4,NA,10,FALSE,FALSE,10,4.6,0,1
5471844,2023-12-14,Kensington-Cedar Cottage,49.24731,-123.08777,Entire home/apt,2,1 bath,1,$119.00,2,TRUE,FALSE,948,4.92,0,1
5480529,2023-12-14,West End,49.287139892578125,-123.12576293945312,Entire home/apt,6,2 baths,3,$225.00,30,FALSE,FALSE,37,4.97,251,1
5490474,2023-12-13,Kitsilano,49.27105,-123.18246,Entire home/apt,4,1 bath,2,$149.00,7,FALSE,FALSE,92,4.75,169,2
5571829,2023-12-14,Downtown,49.27832,-123.12109,Entire home/apt,2,1 bath,1,$129.00,30,TRUE,FALSE,38,5,142,1
5602997,2023-12-13,Grandview-Woodland,49.27549,-123.06406,Entire home/apt,4,1 bath,2,$213.00,2,TRUE,FALSE,293,4.95,158,1
5631903,2023-12-14,South Cambie,49.24942,-123.12413,Entire home/apt,4,1 bath,2,$207.00,3,TRUE,FALSE,240,4.83,0,1
5638429,2023-12-14,Downtown,49.27899,-123.11767999999999,Entire home/apt,4,1 bath,2,$114.00,30,TRUE,FALSE,63,4.87,364,1
5642121,2023-12-14,Grandview-Woodland,49.26914,-123.05684,Entire home/apt,2,1 bath,1,$135.00,1,TRUE,TRUE,416,4.85,0,1
5649604,2023-12-14,Grandview-Woodland,49.27694,-123.06243,Entire home/apt,4,2 baths,2,$249.00,21,FALSE,FALSE,83,4.83,54,1
5670706,2023-12-14,West End,49.28722,-123.12588,Entire home/apt,2,1 bath,1,$139.00,360,FALSE,FALSE,28,4.93,137,1
5747556,2023-12-13,Grandview-Woodland,49.27213668823242,-123.07023620605467,Entire home/apt,5,1 bath,2,$177.00,5,TRUE,FALSE,116,4.75,356,3
5759976,2023-12-14,Downtown Eastside,49.27851,-123.09941,Entire home/apt,3,1 bath,2,NA,4,FALSE,TRUE,38,4.87,0,1
5761885,2023-12-14,Grandview-Woodland,49.28512,-123.05801,Entire home/apt,2,1 bath,1,NA,85,FALSE,FALSE,1,5,0,1
5795871,2023-12-14,Downtown,49.28084,-123.12598,Entire home/apt,2,1 bath,1,NA,30,FALSE,FALSE,8,5,0,33
5814747,2023-12-13,Renfrew-Collingwood,49.24554,-123.05089,Entire home/apt,2,1 bath,1,$108.00,3,TRUE,TRUE,341,4.9,45,1
5877217,2023-12-14,West End,49.28941,-123.12908,Entire home/apt,2,1 bath,1,$120.00,30,FALSE,FALSE,26,4.88,259,1
5881530,2023-12-14,Grandview-Woodland,49.27675,-123.06537,Entire home/apt,5,1 bath,2,$144.00,2,TRUE,FALSE,398,4.93,155,1
5919984,2023-12-13,Downtown,49.27555,-123.11307,Entire home/apt,2,1 bath,1,$175.00,30,TRUE,FALSE,3,5,164,8
5961772,2023-12-14,Downtown,49.27818,-123.13048,Entire home/apt,2,1 bath,1,$250.00,270,FALSE,FALSE,0,NA,0,1
6018284,2023-12-14,Grandview-Woodland,49.27572,-123.06039,Entire home/apt,8,1.5 baths,4,$764.00,4,FALSE,FALSE,19,4.68,162,1
6032973,2023-12-14,West Point Grey,49.26442,-123.19224,Entire home/apt,8,4 baths,4,"$1,118.00",3,FALSE,FALSE,38,5,151,1
6045404,2023-12-14,Riley Park,49.24506,-123.09533,Entire home/apt,6,3.5 baths,4,NA,14,TRUE,FALSE,27,4.93,0,3
6128764,2023-12-14,Downtown,49.27915828402665,-123.12338544921194,Entire home/apt,4,2 baths,2,$299.00,30,TRUE,FALSE,135,4.91,303,2
6134895,2023-12-14,Mount Pleasant,49.25679,-123.07926,Entire home/apt,8,2.5 baths,4,$200.00,3,TRUE,FALSE,192,4.82,226,1
6166558,2023-12-14,Fairview,49.26649,-123.12179,Entire home/apt,6,1.5 baths,3,NA,30,FALSE,FALSE,5,4.6,0,1
6226872,2023-12-13,Hastings-Sunrise,49.26407,-123.03992,Entire home/apt,2,1 bath,1,$52.00,5,TRUE,FALSE,80,4.78,10,2
6239107,2023-12-14,Downtown,49.27809,-123.12919,Entire home/apt,3,1 bath,2,NA,60,FALSE,FALSE,14,4.64,0,1
6270968,2023-12-14,Downtown,49.27912,-123.12066,Entire home/apt,4,2 baths,2,$350.00,30,FALSE,FALSE,37,4.84,252,1
6324453,2023-12-14,Mount Pleasant,49.26071,-123.09265,Entire home/apt,10,2.5 baths,4,$607.00,3,TRUE,TRUE,79,4.89,323,1
6347338,2023-12-13,Riley Park,49.25076,-123.10873,Entire home/apt,2,1 bath,1,$140.00,30,TRUE,FALSE,87,4.91,365,1
6364673,2023-12-14,Downtown,49.27729,-123.11603,Entire home/apt,6,1 bath,3,NA,1,TRUE,FALSE,29,4.72,0,2
6365193,2023-12-14,Grandview-Woodland,49.2716,-123.06175,Entire home/apt,3,1 bath,1,NA,5,FALSE,FALSE,5,4.8,0,1
6407591,2023-12-14,Hastings-Sunrise,49.26624,-123.04491,Entire home/apt,6,1.5 baths,4,NA,14,FALSE,FALSE,9,4.56,0,1
6416204,2023-12-14,West End,49.27942,-123.13355,Entire home/apt,2,1 bath,1,$156.00,30,FALSE,FALSE,171,4.94,364,1
6416686,2023-12-13,Renfrew-Collingwood,49.24373,-123.04979,Private room,2,1 shared bath,1,$150.00,30,FALSE,TRUE,17,4.47,90,5
6421331,2023-12-13,Hastings-Sunrise,49.28038,-123.02865,Entire home/apt,4,1.5 baths,2,$250.00,30,FALSE,FALSE,63,4.95,359,2
6425616,2023-12-14,Downtown Eastside,49.28113,-123.10764,Entire home/apt,4,2 baths,2,$325.00,30,TRUE,FALSE,277,4.87,83,1
6426269,2023-12-13,Fairview,49.26145,-123.13173,Entire home/apt,2,1 bath,1,$214.00,2,FALSE,FALSE,4,4.5,306,1
6452450,2023-12-14,West End,49.29241,-123.13471,Entire home/apt,2,1 bath,1,NA,30,FALSE,FALSE,4,4.75,0,1
6453318,2023-12-14,Downtown Eastside,49.28208,-123.10801,Entire home/apt,2,1 bath,1,$149.00,75,FALSE,FALSE,7,5,104,1
6468462,2023-12-14,Grandview-Woodland,49.26742,-123.0665,Entire home/apt,6,2.5 baths,2,NA,3,TRUE,FALSE,15,4.93,0,2
6493890,2023-12-14,Mount Pleasant,49.26644,-123.08922,Entire home/apt,2,1 bath,1,NA,30,FALSE,FALSE,43,4.81,0,1
6494884,2023-12-14,Grandview-Woodland,49.27177,-123.06063,Entire home/apt,6,2.5 baths,3,$475.00,5,FALSE,FALSE,59,4.95,314,1
6602481,2023-12-14,Downtown,49.27806,-123.13061,Entire home/apt,2,1 bath,1,$141.00,5,TRUE,FALSE,125,4.73,170,1
6611269,2023-12-13,Renfrew-Collingwood,49.25472,-123.03387,Entire home/apt,2,1 bath,1,$68.00,30,TRUE,FALSE,62,4.84,53,3
6643391,2023-12-14,Downtown,49.27551,-123.12431,Entire home/apt,2,2 baths,1,NA,30,TRUE,FALSE,24,4.58,0,1
6645469,2023-12-13,Kitsilano,49.26049,-123.17747,Entire home/apt,3,1 bath,1,$146.00,2,TRUE,FALSE,345,4.95,16,1
6660457,2023-12-14,West End,49.28695,-123.12654,Private room,1,1 shared bath,1,$63.00,30,TRUE,TRUE,258,4.84,69,2
6692629,2023-12-13,Kitsilano,49.2668,-123.15955,Private room,1,1 shared bath,1,$120.00,4,FALSE,FALSE,53,4.98,40,2
6732143,2023-12-13,Riley Park,49.2482,-123.09623,Entire home/apt,2,1 bath,1,$126.00,14,FALSE,FALSE,248,4.86,132,1
6808688,2023-12-14,Downtown,49.28945,-123.12525,Private room,1,1 shared bath,1,$61.00,30,TRUE,TRUE,344,4.79,62,2
6812180,2023-12-13,Downtown Eastside,49.27853,-123.09265,Entire home/apt,3,1 bath,2,$128.00,3,TRUE,FALSE,325,4.91,150,1
6836507,2023-12-14,Downtown,49.27878,-123.11624,Entire home/apt,4,2 baths,2,$250.00,399,FALSE,FALSE,0,NA,365,1
6854409,2023-12-14,Fairview,49.26408,-123.12831,Entire home/apt,2,1 bath,2,NA,4,FALSE,FALSE,32,4.81,0,1
6863617,2023-12-13,Downtown Eastside,49.27954,-123.0919,Private room,2,1 private bath,1,$131.00,3,TRUE,FALSE,154,4.92,355,1
6867548,2023-12-13,Riley Park,49.23443,-123.10683,Entire home/apt,6,1.5 baths,2,$107.00,90,TRUE,FALSE,127,4.92,299,1
6871805,2023-12-14,Kensington-Cedar Cottage,49.2439,-123.08738,Entire home/apt,9,2.5 baths,4,NA,2,TRUE,FALSE,141,4.86,0,1
6897283,2023-12-14,Dunbar Southlands,49.2539,-123.17975,Entire home/apt,5,1.5 baths,2,$120.00,10,FALSE,FALSE,19,4.74,89,2
6939529,2023-12-14,Kerrisdale,49.22347,-123.14169,Entire home/apt,2,1.5 baths,1,$134.00,30,FALSE,FALSE,160,4.76,345,1
6975013,2023-12-13,Mount Pleasant,49.26484,-123.09867,Entire home/apt,2,1 bath,1,$191.00,10,FALSE,FALSE,44,4.8,28,1
6977279,2023-12-14,Sunset,49.217,-123.09479,Entire home/apt,8,2 baths,5,NA,3,FALSE,FALSE,29,4.79,0,1
6990532,2023-12-14,West End,49.29107,-123.14394,Entire home/apt,2,1 bath,1,$407.00,30,FALSE,FALSE,16,4.25,89,1
6993905,2023-12-14,West End,49.28373,-123.13267,Private room,2,1 private bath,1,$102.00,1,TRUE,FALSE,455,4.89,0,1
7022315,2023-12-14,Sunset,49.22261,-123.10396,Entire home/apt,6,1.5 baths,4,$200.00,30,FALSE,FALSE,21,4.76,24,1
7027063,2023-12-14,Kensington-Cedar Cottage,49.24631,-123.08651,Entire home/apt,2,1 bath,1,NA,30,FALSE,TRUE,12,5,0,1
7034128,2023-12-13,Hastings-Sunrise,49.28053,-123.02698,Entire home/apt,4,1 bath,2,$220.00,30,FALSE,FALSE,67,4.84,286,2
7054627,2023-12-14,Victoria-Fraserview,49.2308,-123.07286,Entire home/apt,3,1 bath,1,$100.00,30,FALSE,FALSE,78,4.87,292,1
7071924,2023-12-14,Downtown,49.27832,-123.12194,Entire home/apt,3,1 bath,2,$147.00,1,FALSE,TRUE,411,4.33,48,1
7091335,2023-12-14,Kensington-Cedar Cottage,49.23738,-123.06686,Entire home/apt,4,1 bath,2,NA,30,FALSE,FALSE,24,4.5,0,1
7112627,2023-12-14,Fairview,49.26746,-123.12785,Entire home/apt,4,2 baths,2,$283.00,7,FALSE,FALSE,10,5,154,2
7148892,2023-12-13,South Cambie,49.25558,-123.11997,Entire home/apt,2,1 bath,1,$129.00,1,TRUE,FALSE,47,4.79,60,1
7163201,2023-12-13,Downtown,49.2749372597153,-123.10012229593563,Private room,2,1 private bath,1,$125.00,2,TRUE,FALSE,147,4.87,172,1
7183413,2023-12-14,Grandview-Woodland,49.27041565656077,-123.06965190834626,Private room,2,1 private bath,1,$105.00,2,TRUE,FALSE,183,4.98,29,1
7248669,2023-12-13,Hastings-Sunrise,49.28426,-123.02832,Entire home/apt,3,1 bath,2,$189.00,2,FALSE,FALSE,80,4.96,363,1
7327653,2023-12-14,Downtown,49.27749,-123.12297,Entire home/apt,2,1 bath,1,$250.00,30,FALSE,FALSE,3,5,88,1
7365327,2023-12-13,Kitsilano,49.26276,-123.14645,Entire home/apt,6,1 bath,4,$400.00,1,FALSE,FALSE,66,4.88,359,5
7432239,2023-12-13,West Point Grey,49.26405,-123.18769,Entire home/apt,6,1 bath,3,$213.00,30,TRUE,FALSE,64,4.97,304,1
7436700,2023-12-14,Fairview,49.26506,-123.12324,Entire home/apt,5,2 baths,2,$222.00,3,FALSE,FALSE,4,5,1,1
7438069,2023-12-14,Riley Park,49.2524,-123.10314,Entire home/apt,10,2.5 baths,6,$360.00,3,FALSE,FALSE,176,4.84,100,1
7478857,2023-12-13,Grandview-Woodland,49.2724838256836,-123.06219482421876,Entire home/apt,2,1 bath,1,$98.00,29,FALSE,FALSE,230,4.79,213,1
7481879,2023-12-13,Kitsilano,49.26103,-123.1857,Private room,3,1 private bath,2,$118.00,1,TRUE,TRUE,85,4.56,119,3
7494656,2023-12-13,West Point Grey,49.26258,-123.18716,Private room,2,1 private bath,1,$128.00,1,TRUE,TRUE,110,4.72,180,3
7518690,2023-12-13,South Cambie,49.25031,-123.1205,Private room,1,1 shared bath,1,$130.00,1,FALSE,FALSE,66,4.88,24,1
7547752,2023-12-13,Renfrew-Collingwood,49.25275,-123.0406,Entire home/apt,2,1 bath,1,$161.00,3,TRUE,FALSE,66,4.91,347,1
7548858,2023-12-13,Mount Pleasant,49.26595,-123.09794,Entire home/apt,2,1 bath,1,$204.00,30,TRUE,FALSE,147,4.89,173,2
7583961,2023-12-14,Downtown,49.28856,-123.12563,Private room,1,1 shared bath,1,$71.00,30,FALSE,FALSE,101,4.69,65,1
7639521,2023-12-14,Downtown Eastside,49.28185,-123.10456,Entire home/apt,2,1 bath,1,$130.00,2,TRUE,TRUE,780,4.94,335,1
7674840,2023-12-14,Grandview-Woodland,49.27576,-123.06508,Entire home/apt,7,1 bath,4,NA,3,FALSE,FALSE,15,4.6,0,1
7679929,2023-12-14,Mount Pleasant,49.26023,-123.08671,Entire home/apt,2,1 bath,1,$92.00,2,TRUE,FALSE,148,4.86,0,1
7701543,2023-12-14,Downtown,49.28043,-123.10787,Private room,2,1 private bath,1,$206.00,1,TRUE,FALSE,216,4.79,187,2
7716459,2023-12-14,Downtown Eastside,49.28062,-123.10494,Entire home/apt,2,1 bath,1,NA,2,FALSE,FALSE,7,4.86,0,1
7741348,2023-12-14,Mount Pleasant,49.25979,-123.11194,Private room,2,1 shared bath,1,NA,1,TRUE,TRUE,459,4.85,0,1
7747325,2023-12-14,Mount Pleasant,49.26634,-123.09807,Entire home/apt,4,1 bath,1,NA,2,FALSE,FALSE,0,NA,0,1
7749728,2023-12-14,Downtown,49.27667,-123.12752,Entire home/apt,3,2 baths,1,NA,30,FALSE,FALSE,2,5,0,1
7769633,2023-12-13,Riley Park,49.25406,-123.09324,Private room,1,1 shared bath,1,$80.00,3,FALSE,FALSE,7,4.71,80,2
7788230,2023-12-13,Marpole,49.21311,-123.11348,Private room,1,1 bath,1,$42.00,31,TRUE,FALSE,57,4.67,151,6
